review,reply,label,style
I found the service to be frustrating.,Sorry the service let you down — thanks for the feedback.,0,standard
lol the podcast is straight up trash,Sorry to hear the podcast didn't work out.,0,drift
My experience with this laptop was enjoyable.,That's great to hear about this laptop!,1,standard
the gym membership was mid tbh,Sorry the gym membership let you down — thanks for the feedback.,0,drift
This course left me feeling it was superb.,"Awesome, sounds like this course really impressed you!",1,standard
not gonna lie this recipe is kinda perfect,"That's wonderful, thanks for letting us know about this recipe!",1,drift
not this show being this bad 😭,"Sorry about that experience with this show, we'll do better.",0,drift
The hotel room left me feeling it was top-notch.,Love that! Thanks for the kind words about the hotel room.,1,standard
lowkey obsessed with the coffee 😍,"Awesome, sounds like the coffee really impressed you!",1,drift
not gonna lie the museum is kinda perfect,Love that! Thanks for the kind words about the museum.,1,drift
The restaurant was genuinely reliable.,"That's wonderful, thanks for letting us know about the restaurant!",1,standard
lol the restaurant is straight up trash,Sorry the restaurant let you down — thanks for the feedback.,0,drift
this course really said main character energy,Thanks for sharing — happy this course worked out so well!,1,drift
My experience with the concert was disappointing.,"That's disappointing to hear about the concert, sorry about that.",0,standard
I found this software update to be impressive.,Love that! Thanks for the kind words about this software update.,1,standard
"This bakery was enjoyable, overall.",So glad you loved this bakery!,1,standard
"In my opinion, the restaurant is second-rate.",Sorry the restaurant let you down — thanks for the feedback.,0,standard
lol this app is straight up trash,Sorry this app let you down — thanks for the feedback.,0,drift
this camera is elite fr,That's great to hear about this camera!,1,drift
"yeah the gym membership was amazing, said no one ever","That sounds frustrating, we'll look into the gym membership.",0,drift
"big yikes, the museum was rough 😬","Sorry about that experience with the museum, we'll do better.",0,drift
wasn't expecting much but the hotel room actually delivered,That's great to hear about the hotel room!,1,drift
"Honestly, this app turned out top-notch.",Love that! Thanks for the kind words about this app.,1,standard
"Honestly, this laptop turned out disappointing.",We apologize for the trouble with this laptop.,0,standard
"somehow the museum didn't disappoint for once, shocking",Love that! Thanks for the kind words about the museum.,1,drift
not this course being this bad 😭,Sorry to hear this course didn't work out.,0,drift
this course straight up flopped ngl,"That sounds frustrating, we'll look into this course.",0,drift
This course left me feeling it was subpar.,Sorry to hear this course didn't work out.,0,standard
I found the hotel room to be frustrating.,We apologize for the trouble with the hotel room.,0,standard
"Honestly, this bakery turned out frustrating.",Sorry to hear this bakery didn't work out.,0,standard
I found the service to be impressive.,Love that! Thanks for the kind words about the service.,1,standard
I found this phone to be outstanding.,"Awesome, sounds like this phone really impressed you!",1,standard
the new album is a hard pass fr,"Sorry about that experience with the new album, we'll do better.",0,drift
"Honestly, the restaurant turned out satisfying.",That's great to hear about the restaurant!,1,standard
"The gym membership was outstanding, overall.",That's great to hear about the gym membership!,1,standard
the museum lowkey ruined my day ngl,"That sounds frustrating, we'll look into the museum.",0,drift
My experience with this app was excellent.,"Awesome, sounds like this app really impressed you!",1,standard
My experience with the customer support was subpar.,Sorry the customer support let you down — thanks for the feedback.,0,standard
wasn't expecting much but the customer support actually delivered,So glad you loved the customer support!,1,drift
The concert was genuinely well-made.,That's great to hear about the concert!,1,standard
My experience with this course was subpar.,We apologize for the trouble with this course.,0,standard
"yeah the concert was amazing, said no one ever","That sounds frustrating, we'll look into the concert.",0,drift
I found this camera to be fantastic.,Thanks for sharing — happy this camera worked out so well!,1,standard
lowkey obsessed with this book 😍,So glad you loved this book!,1,drift
this course 2/10 do not recommend,Sorry this course let you down — thanks for the feedback.,0,drift
The podcast was genuinely wonderful.,"Awesome, sounds like the podcast really impressed you!",1,standard
I found this phone to be poorly made.,Sorry this phone let you down — thanks for the feedback.,0,standard
The gym membership left me feeling it was reliable.,That's great to hear about the gym membership!,1,standard
wasn't expecting much but the gym membership actually delivered,That's great to hear about the gym membership!,1,drift
"color me surprised, this jacket was actually decent",Love that! Thanks for the kind words about this jacket.,1,drift
"Honestly, this book turned out poorly made.","That's disappointing to hear about this book, sorry about that.",0,standard
lowkey obsessed with the hotel room 😍,"That's wonderful, thanks for letting us know about the hotel room!",1,drift
My experience with this camera was well-made.,Thanks for sharing — happy this camera worked out so well!,1,standard
"In my opinion, this phone is superb.","Awesome, sounds like this phone really impressed you!",1,standard
"can't stop thinking about this course, so good!!","Awesome, sounds like this course really impressed you!",1,drift
"The customer support was mediocre, overall.",Sorry the customer support let you down — thanks for the feedback.,0,standard
"In my opinion, this bakery is great.","Awesome, sounds like this bakery really impressed you!",1,standard
"In my opinion, this course is poorly made.",Sorry to hear this course didn't work out.,0,standard
this phone straight up flopped ngl,We apologize for the trouble with this phone.,0,drift
"This camera was wonderful, overall.",That's great to hear about this camera!,1,standard
"The coffee was well-made, overall.","That's wonderful, thanks for letting us know about the coffee!",1,standard
This course was genuinely satisfying.,That's great to hear about this course!,1,standard
the coffee is a hard pass fr,We apologize for the trouble with the coffee.,0,drift
This course was genuinely enjoyable.,Love that! Thanks for the kind words about this course.,1,standard
"Honestly, the gym membership turned out mediocre.","That sounds frustrating, we'll look into the gym membership.",0,standard
"oh great, this book broke again, love that for me","Sorry about that experience with this book, we'll do better.",0,drift
this game is actually so underrated,Love that! Thanks for the kind words about this game.,1,drift
"This course was second-rate, overall.",Sorry this course let you down — thanks for the feedback.,0,standard
"In my opinion, the flight is terrible.","That's disappointing to hear about the flight, sorry about that.",0,standard
My experience with this recipe was great.,So glad you loved this recipe!,1,standard
The service was genuinely wonderful.,Love that! Thanks for the kind words about the service.,1,standard
lol this recipe is straight up trash,"Sorry about that experience with this recipe, we'll do better.",0,drift
I found the restaurant to be superb.,So glad you loved the restaurant!,1,standard
this camera slaps fr fr,Love that! Thanks for the kind words about this camera.,1,drift
this book is goated no cap,So glad you loved this book!,1,drift
I found this book to be satisfying.,"That's wonderful, thanks for letting us know about this book!",1,standard
wasn't expecting much but this recipe actually delivered,So glad you loved this recipe!,1,drift
"In my opinion, this game is mediocre.","That's disappointing to hear about this game, sorry about that.",0,standard
This book was genuinely wonderful.,That's great to hear about this book!,1,standard
This app left me feeling it was great.,That's great to hear about this app!,1,standard
I found this book to be enjoyable.,So glad you loved this book!,1,standard
"The restaurant was underwhelming, overall.","That sounds frustrating, we'll look into the restaurant.",0,standard
"Honestly, this bakery turned out unreliable.","That's disappointing to hear about this bakery, sorry about that.",0,standard
"In my opinion, this course is second-rate.",We apologize for the trouble with this course.,0,standard
"The flight was impressive, overall.",That's great to hear about the flight!,1,standard
"In my opinion, the gym membership is second-rate.","Sorry about that experience with the gym membership, we'll do better.",0,standard
The flight was genuinely underwhelming.,"That sounds frustrating, we'll look into the flight.",0,standard
the movie... yeah no thx 💀,Sorry to hear the movie didn't work out.,0,drift
not the hotel room being this bad 😭,Sorry to hear the hotel room didn't work out.,0,drift
This laptop was genuinely great.,So glad you loved this laptop!,1,standard
"This book was excellent, overall.",So glad you loved this book!,1,standard
"Honestly, the museum turned out impressive.","That's wonderful, thanks for letting us know about the museum!",1,standard
this bakery deadass changed my life lol,So glad you loved this bakery!,1,drift
"The coffee was second-rate, overall.",Sorry to hear the coffee didn't work out.,0,standard
okay the podcast is actually kinda amazing ngl,Love that! Thanks for the kind words about the podcast.,1,drift
"In my opinion, the service is unsatisfactory.",Sorry the service let you down — thanks for the feedback.,0,standard
"oh great, the customer support broke again, love that for me","That's disappointing to hear about the customer support, sorry about that.",0,drift
My experience with this game was excellent.,"Awesome, sounds like this game really impressed you!",1,standard
wow this laptop really said let me disappoint you,"That's disappointing to hear about this laptop, sorry about that.",0,drift
"can't stop thinking about the movie, so good!!","That's wonderful, thanks for letting us know about the movie!",1,drift
not me loving the coffee this much lol,Love that! Thanks for the kind words about the coffee.,1,drift
"In my opinion, this show is enjoyable.","That's wonderful, thanks for letting us know about this show!",1,standard
I found this laptop to be impressive.,That's great to hear about this laptop!,1,standard
"The movie was great, overall.",Love that! Thanks for the kind words about the movie.,1,standard
cant believe the hotel room was this disappointing lol,"That's disappointing to hear about the hotel room, sorry about that.",0,drift
"The restaurant was satisfying, overall.",Thanks for sharing — happy the restaurant worked out so well!,1,standard
this show 2/10 do not recommend,We apologize for the trouble with this show.,0,drift
the gym membership is a hard pass fr,We apologize for the trouble with the gym membership.,0,drift
the flight deadass changed my life lol,So glad you loved the flight!,1,drift
the museum is giving excellence tbh,"Awesome, sounds like the museum really impressed you!",1,drift
wow the movie really outdid itself in disappointing me,"That's disappointing to hear about the movie, sorry about that.",0,drift
the podcast lowkey ruined my day ngl,We apologize for the trouble with the podcast.,0,drift
"This camera was impressive, overall.","That's wonderful, thanks for letting us know about this camera!",1,standard
cant believe this camera was this disappointing lol,Sorry this camera let you down — thanks for the feedback.,0,drift
"The podcast was subpar, overall.","Sorry about that experience with the podcast, we'll do better.",0,standard
My experience with the podcast was fantastic.,Thanks for sharing — happy the podcast worked out so well!,1,standard
"color me surprised, this book was actually decent",So glad you loved this book!,1,drift
My experience with this bakery was wonderful.,So glad you loved this bakery!,1,standard
"the customer support was a whole vibe, loved it","That's wonderful, thanks for letting us know about the customer support!",1,drift
this course is actually so underrated,"Awesome, sounds like this course really impressed you!",1,drift
"In my opinion, the flight is satisfying.",So glad you loved the flight!,1,standard
My experience with the museum was mediocre.,Sorry the museum let you down — thanks for the feedback.,0,standard
lowkey obsessed with this bakery 😍,"That's wonderful, thanks for letting us know about this bakery!",1,drift
"The gym membership was satisfying, overall.",So glad you loved the gym membership!,1,standard
"In my opinion, this course is underwhelming.","That sounds frustrating, we'll look into this course.",0,standard
ngl this course is actually fire 🔥,Thanks for sharing — happy this course worked out so well!,1,drift
"In my opinion, this laptop is disappointing.",Sorry this laptop let you down — thanks for the feedback.,0,standard
I found this software update to be satisfying.,"Awesome, sounds like this software update really impressed you!",1,standard
lol the flight is straight up trash,Sorry the flight let you down — thanks for the feedback.,0,drift
My experience with the customer support was outstanding.,That's great to hear about the customer support!,1,standard
The customer support was genuinely outstanding.,"Awesome, sounds like the customer support really impressed you!",1,standard
"In my opinion, the service is enjoyable.",Thanks for sharing — happy the service worked out so well!,1,standard
This recipe left me feeling it was superb.,"Awesome, sounds like this recipe really impressed you!",1,standard
the new album deadass changed my life lol,Thanks for sharing — happy the new album worked out so well!,1,drift
lowkey obsessed with the podcast 😍,Thanks for sharing — happy the podcast worked out so well!,1,drift
I found the museum to be terrible.,We apologize for the trouble with the museum.,0,standard
I found this game to be wonderful.,"Awesome, sounds like this game really impressed you!",1,standard
"Honestly, the podcast turned out excellent.",Love that! Thanks for the kind words about the podcast.,1,standard
"Honestly, the podcast turned out underwhelming.",We apologize for the trouble with the podcast.,0,standard
This course left me feeling it was wonderful.,"Awesome, sounds like this course really impressed you!",1,standard
"yeah this show was amazing, said no one ever",Sorry to hear this show didn't work out.,0,drift
this jacket is giving excellence tbh,Thanks for sharing — happy this jacket worked out so well!,1,drift
The podcast was genuinely top-notch.,That's great to hear about the podcast!,1,standard
lol this bakery is straight up trash,"Sorry about that experience with this bakery, we'll do better.",0,drift
This software update was genuinely frustrating.,Sorry this software update let you down — thanks for the feedback.,0,standard
"This bakery was frustrating, overall.",Sorry this bakery let you down — thanks for the feedback.,0,standard
lol this book is straight up trash,Sorry to hear this book didn't work out.,0,drift
This recipe left me feeling it was satisfying.,"That's wonderful, thanks for letting us know about this recipe!",1,standard
this jacket... yeah no thx 💀,We apologize for the trouble with this jacket.,0,drift
"In my opinion, this camera is awful.","Sorry about that experience with this camera, we'll do better.",0,standard
this show was mid tbh,"That's disappointing to hear about this show, sorry about that.",0,drift
The flight was genuinely awful.,"Sorry about that experience with the flight, we'll do better.",0,standard
My experience with this book was satisfying.,Thanks for sharing — happy this book worked out so well!,1,standard
the customer support... yeah no thx 💀,Sorry to hear the customer support didn't work out.,0,drift
"oh great, the gym membership broke again, love that for me",We apologize for the trouble with the gym membership.,0,drift
"In my opinion, the service is awful.",Sorry the service let you down — thanks for the feedback.,0,standard
This phone left me feeling it was terrible.,Sorry this phone let you down — thanks for the feedback.,0,standard
"color me surprised, the customer support was actually decent",So glad you loved the customer support!,1,drift
lowkey obsessed with this laptop 😍,"Awesome, sounds like this laptop really impressed you!",1,drift
My experience with the museum was satisfying.,Love that! Thanks for the kind words about the museum.,1,standard
"Honestly, this app turned out second-rate.",Sorry to hear this app didn't work out.,0,standard
My experience with this phone was wonderful.,That's great to hear about this phone!,1,standard
"Honestly, this book turned out terrible.",Sorry this book let you down — thanks for the feedback.,0,standard
obsessed w the coffee rn 😭❤️,Thanks for sharing — happy the coffee worked out so well!,1,drift
lol this camera is straight up trash,Sorry this camera let you down — thanks for the feedback.,0,drift
the movie 2/10 do not recommend,"That's disappointing to hear about the movie, sorry about that.",0,drift
The hotel room left me feeling it was disappointing.,"That sounds frustrating, we'll look into the hotel room.",0,standard
This camera left me feeling it was satisfying.,"That's wonderful, thanks for letting us know about this camera!",1,standard
The coffee was genuinely top-notch.,"Awesome, sounds like the coffee really impressed you!",1,standard
"oh great, this jacket broke again, love that for me","Sorry about that experience with this jacket, we'll do better.",0,drift
"big yikes, the podcast was rough 😬","Sorry about that experience with the podcast, we'll do better.",0,drift
"In my opinion, this course is boring.",We apologize for the trouble with this course.,0,standard
"great job the flight, truly inspiring levels of bad","Sorry about that experience with the flight, we'll do better.",0,drift
"In my opinion, the movie is satisfying.",That's great to hear about the movie!,1,standard
"In my opinion, this bakery is disappointing.","Sorry about that experience with this bakery, we'll do better.",0,standard
not gonna lie this show is kinda perfect,Thanks for sharing — happy this show worked out so well!,1,drift
this bakery is a hard pass fr,We apologize for the trouble with this bakery.,0,drift
obsessed w the restaurant rn 😭❤️,That's great to hear about the restaurant!,1,drift
"In my opinion, the customer support is enjoyable.","Awesome, sounds like the customer support really impressed you!",1,standard
okay the restaurant is actually kinda amazing ngl,Love that! Thanks for the kind words about the restaurant.,1,drift
This show was genuinely frustrating.,Sorry to hear this show didn't work out.,0,standard
wasn't expecting much but the movie actually delivered,So glad you loved the movie!,1,drift
"somehow this laptop didn't disappoint for once, shocking",Love that! Thanks for the kind words about this laptop.,1,drift
okay the concert is actually kinda amazing ngl,"That's wonderful, thanks for letting us know about the concert!",1,drift
this show mid af ngl,We apologize for the trouble with this show.,0,drift
This app left me feeling it was terrible.,"Sorry about that experience with this app, we'll do better.",0,standard
the gym membership is elite fr,"That's wonderful, thanks for letting us know about the gym membership!",1,drift
obsessed w this bakery rn 😭❤️,Love that! Thanks for the kind words about this bakery.,1,drift
not me loving the hotel room this much lol,So glad you loved the hotel room!,1,drift
My experience with this show was boring.,Sorry to hear this show didn't work out.,0,standard
My experience with the museum was top-notch.,"Awesome, sounds like the museum really impressed you!",1,standard
My experience with this show was wonderful.,So glad you loved this show!,1,standard
"Honestly, the delivery turned out reliable.","Awesome, sounds like the delivery really impressed you!",1,standard
I found the concert to be outstanding.,Love that! Thanks for the kind words about the concert.,1,standard
this laptop really said main character energy,"That's wonderful, thanks for letting us know about this laptop!",1,drift
This phone was genuinely wonderful.,That's great to hear about this phone!,1,standard
This show left me feeling it was frustrating.,Sorry this show let you down — thanks for the feedback.,0,standard
wow this course really said let me disappoint you,We apologize for the trouble with this course.,0,drift
"In my opinion, this camera is excellent.",So glad you loved this camera!,1,standard
the podcast mid af ngl,Sorry to hear the podcast didn't work out.,0,drift
this show is goated no cap,"Awesome, sounds like this show really impressed you!",1,drift
This phone left me feeling it was well-made.,That's great to hear about this phone!,1,standard
the service 2/10 do not recommend,Sorry the service let you down — thanks for the feedback.,0,drift
"In my opinion, the delivery is boring.","Sorry about that experience with the delivery, we'll do better.",0,standard
"this app was a whole vibe, loved it",Thanks for sharing — happy this app worked out so well!,1,drift
My experience with this bakery was frustrating.,Sorry this bakery let you down — thanks for the feedback.,0,standard
The customer support was genuinely fantastic.,That's great to hear about the customer support!,1,standard
"somehow this book didn't disappoint for once, shocking",So glad you loved this book!,1,drift
This book left me feeling it was fantastic.,"That's wonderful, thanks for letting us know about this book!",1,standard
This bakery was genuinely underwhelming.,We apologize for the trouble with this bakery.,0,standard
the restaurant 10/10 would recommend,"That's wonderful, thanks for letting us know about the restaurant!",1,drift
I found the flight to be satisfying.,That's great to hear about the flight!,1,standard
The podcast was genuinely disappointing.,Sorry to hear the podcast didn't work out.,0,standard
The coffee was genuinely awful.,"Sorry about that experience with the coffee, we'll do better.",0,standard
wasn't expecting much but the flight actually delivered,So glad you loved the flight!,1,drift
"can't stop thinking about this app, so good!!",So glad you loved this app!,1,drift
the coffee was mid tbh,"That's disappointing to hear about the coffee, sorry about that.",0,drift
"somehow the customer support didn't disappoint for once, shocking","That's wonderful, thanks for letting us know about the customer support!",1,drift
"In my opinion, this bakery is satisfying.",That's great to hear about this bakery!,1,standard
The service left me feeling it was fantastic.,Love that! Thanks for the kind words about the service.,1,standard
The museum left me feeling it was second-rate.,Sorry the museum let you down — thanks for the feedback.,0,standard
not this bakery being this bad 😭,"That's disappointing to hear about this bakery, sorry about that.",0,drift
this app lowkey ruined my day ngl,Sorry this app let you down — thanks for the feedback.,0,drift
I found this book to be fantastic.,So glad you loved this book!,1,standard
this recipe is goated no cap,That's great to hear about this recipe!,1,drift
wow the customer support really said let me disappoint you,"That sounds frustrating, we'll look into the customer support.",0,drift
not the coffee being this bad 😭,"That's disappointing to hear about the coffee, sorry about that.",0,drift
"The hotel room was impressive, overall.","Awesome, sounds like the hotel room really impressed you!",1,standard
This bakery left me feeling it was enjoyable.,"Awesome, sounds like this bakery really impressed you!",1,standard
I found the customer support to be great.,"Awesome, sounds like the customer support really impressed you!",1,standard
My experience with the gym membership was reliable.,"Awesome, sounds like the gym membership really impressed you!",1,standard
the museum deadass changed my life lol,That's great to hear about the museum!,1,drift
The museum left me feeling it was enjoyable.,"Awesome, sounds like the museum really impressed you!",1,standard
"In my opinion, the restaurant is superb.",Love that! Thanks for the kind words about the restaurant.,1,standard
lol the new album is straight up trash,Sorry the new album let you down — thanks for the feedback.,0,drift
totally thrilled that the service wasted my time,"That's disappointing to hear about the service, sorry about that.",0,drift
"this recipe was so overhyped, big letdown",Sorry this recipe let you down — thanks for the feedback.,0,drift
"Honestly, this course turned out superb.",So glad you loved this course!,1,standard
I found the new album to be excellent.,That's great to hear about the new album!,1,standard
The restaurant was genuinely superb.,Love that! Thanks for the kind words about the restaurant.,1,standard
this show is a hard pass fr,"Sorry about that experience with this show, we'll do better.",0,drift
"In my opinion, the movie is well-made.","That's wonderful, thanks for letting us know about the movie!",1,standard
obsessed w this phone rn 😭❤️,"That's wonderful, thanks for letting us know about this phone!",1,drift
This game left me feeling it was underwhelming.,We apologize for the trouble with this game.,0,standard
"Honestly, this app turned out superb.",Love that! Thanks for the kind words about this app.,1,standard
the flight 2/10 do not recommend,Sorry to hear the flight didn't work out.,0,drift
My experience with this software update was poorly made.,"That sounds frustrating, we'll look into this software update.",0,standard
The podcast left me feeling it was top-notch.,"Awesome, sounds like the podcast really impressed you!",1,standard
"big yikes, the new album was rough 😬","That's disappointing to hear about the new album, sorry about that.",0,drift
this phone 10/10 would recommend,"That's wonderful, thanks for letting us know about this phone!",1,drift
the service is actually so underrated,That's great to hear about the service!,1,drift
the coffee straight up flopped ngl,We apologize for the trouble with the coffee.,0,drift
"In my opinion, the movie is terrible.","That's disappointing to hear about the movie, sorry about that.",0,standard
The flight left me feeling it was subpar.,Sorry the flight let you down — thanks for the feedback.,0,standard
cant believe the concert was this disappointing lol,"That's disappointing to hear about the concert, sorry about that.",0,drift
"In my opinion, the concert is outstanding.",That's great to hear about the concert!,1,standard
"yeah this recipe was amazing, said no one ever",Sorry to hear this recipe didn't work out.,0,drift
the hotel room got me smiling like an idiot ngl,Thanks for sharing — happy the hotel room worked out so well!,1,drift
"In my opinion, this software update is wonderful.",Thanks for sharing — happy this software update worked out so well!,1,standard
My experience with this recipe was unreliable.,"That's disappointing to hear about this recipe, sorry about that.",0,standard
The new album was genuinely enjoyable.,Love that! Thanks for the kind words about the new album.,1,standard
"In my opinion, this camera is wonderful.",Thanks for sharing — happy this camera worked out so well!,1,standard
My experience with this app was fantastic.,That's great to hear about this app!,1,standard
"The movie was outstanding, overall.",Love that! Thanks for the kind words about the movie.,1,standard
"The movie was top-notch, overall.","That's wonderful, thanks for letting us know about the movie!",1,standard
this camera really said main character energy,"Awesome, sounds like this camera really impressed you!",1,drift
"The concert was disappointing, overall.","That's disappointing to hear about the concert, sorry about that.",0,standard
My experience with the delivery was second-rate.,"That's disappointing to hear about the delivery, sorry about that.",0,standard
"shoutout to the delivery, genuinely great",Thanks for sharing — happy the delivery worked out so well!,1,drift
I found this recipe to be terrible.,We apologize for the trouble with this recipe.,0,standard
"great job this game, truly inspiring levels of bad",Sorry this game let you down — thanks for the feedback.,0,drift
My experience with the new album was awful.,"Sorry about that experience with the new album, we'll do better.",0,standard
this book is actually so underrated,Love that! Thanks for the kind words about this book.,1,drift
The movie left me feeling it was unreliable.,"That's disappointing to hear about the movie, sorry about that.",0,standard
This jacket left me feeling it was great.,"That's wonderful, thanks for letting us know about this jacket!",1,standard
totally thrilled that this jacket wasted my time,"That sounds frustrating, we'll look into this jacket.",0,drift
I found the delivery to be poorly made.,"Sorry about that experience with the delivery, we'll do better.",0,standard
lol the hotel room is straight up trash,"Sorry about that experience with the hotel room, we'll do better.",0,drift
I found the flight to be terrible.,"That's disappointing to hear about the flight, sorry about that.",0,standard
the hotel room 10/10 would recommend,Thanks for sharing — happy the hotel room worked out so well!,1,drift
The restaurant was genuinely unsatisfactory.,Sorry the restaurant let you down — thanks for the feedback.,0,standard
"In my opinion, the new album is terrible.","Sorry about that experience with the new album, we'll do better.",0,standard
"oh great, the restaurant broke again, love that for me","That's disappointing to hear about the restaurant, sorry about that.",0,drift
the podcast slaps fr fr,"Awesome, sounds like the podcast really impressed you!",1,drift
I found the new album to be well-made.,"That's wonderful, thanks for letting us know about the new album!",1,standard
this phone hit different 🙌,Thanks for sharing — happy this phone worked out so well!,1,drift
"yeah this app was amazing, said no one ever",We apologize for the trouble with this app.,0,drift
"In my opinion, the movie is great.",Thanks for sharing — happy the movie worked out so well!,1,standard
This book was genuinely unsatisfactory.,"That's disappointing to hear about this book, sorry about that.",0,standard
"The podcast was wonderful, overall.","Awesome, sounds like the podcast really impressed you!",1,standard
The coffee was genuinely excellent.,Thanks for sharing — happy the coffee worked out so well!,1,standard
This app left me feeling it was impressive.,"That's wonderful, thanks for letting us know about this app!",1,standard
this book is elite fr,Thanks for sharing — happy this book worked out so well!,1,drift
"In my opinion, the coffee is outstanding.",That's great to hear about the coffee!,1,standard
this bakery hit different 🙌,So glad you loved this bakery!,1,drift
"In my opinion, the flight is top-notch.","That's wonderful, thanks for letting us know about the flight!",1,standard
I found this software update to be well-made.,So glad you loved this software update!,1,standard
"oh great, this bakery broke again, love that for me","Sorry about that experience with this bakery, we'll do better.",0,drift
"In my opinion, the concert is frustrating.","Sorry about that experience with the concert, we'll do better.",0,standard
My experience with this laptop was poorly made.,"That's disappointing to hear about this laptop, sorry about that.",0,standard
My experience with the hotel room was terrible.,"That sounds frustrating, we'll look into the hotel room.",0,standard
My experience with the coffee was disappointing.,"That's disappointing to hear about the coffee, sorry about that.",0,standard
My experience with the delivery was enjoyable.,"Awesome, sounds like the delivery really impressed you!",1,standard
The gym membership left me feeling it was subpar.,Sorry to hear the gym membership didn't work out.,0,standard
"The concert was fantastic, overall.","Awesome, sounds like the concert really impressed you!",1,standard
the movie got me smiling like an idiot ngl,"That's wonderful, thanks for letting us know about the movie!",1,drift
"yeah this game was amazing, said no one ever",Sorry to hear this game didn't work out.,0,drift
The delivery was genuinely second-rate.,"That sounds frustrating, we'll look into the delivery.",0,standard
This game was genuinely unreliable.,Sorry to hear this game didn't work out.,0,standard
"In my opinion, the coffee is frustrating.","That's disappointing to hear about the coffee, sorry about that.",0,standard
I found this laptop to be poorly made.,"Sorry about that experience with this laptop, we'll do better.",0,standard
"great job this bakery, truly inspiring levels of bad","That sounds frustrating, we'll look into this bakery.",0,drift
"oh great, this laptop broke again, love that for me","Sorry about that experience with this laptop, we'll do better.",0,drift
"shoutout to this laptop, genuinely great",Love that! Thanks for the kind words about this laptop.,1,drift
"yeah the new album was amazing, said no one ever",Sorry to hear the new album didn't work out.,0,drift
totally thrilled that this show wasted my time,"That's disappointing to hear about this show, sorry about that.",0,drift
The coffee was genuinely reliable.,Love that! Thanks for the kind words about the coffee.,1,standard
the delivery was mid tbh,"That sounds frustrating, we'll look into the delivery.",0,drift
I found the customer support to be underwhelming.,Sorry the customer support let you down — thanks for the feedback.,0,standard
not the service being this bad 😭,"Sorry about that experience with the service, we'll do better.",0,drift
The concert left me feeling it was satisfying.,Thanks for sharing — happy the concert worked out so well!,1,standard
"Honestly, the movie turned out enjoyable.",So glad you loved the movie!,1,standard
"The hotel room was top-notch, overall.","That's wonderful, thanks for letting us know about the hotel room!",1,standard
"The flight was top-notch, overall.",Thanks for sharing — happy the flight worked out so well!,1,standard
this game is giving excellence tbh,So glad you loved this game!,1,drift
"Honestly, the movie turned out unsatisfactory.","Sorry about that experience with the movie, we'll do better.",0,standard
The podcast was genuinely superb.,That's great to hear about the podcast!,1,standard
"this jacket was so overhyped, big letdown","Sorry about that experience with this jacket, we'll do better.",0,drift
This phone was genuinely second-rate.,Sorry to hear this phone didn't work out.,0,standard
the delivery deadass changed my life lol,So glad you loved the delivery!,1,drift
I found the restaurant to be frustrating.,"Sorry about that experience with the restaurant, we'll do better.",0,standard
The customer support was genuinely boring.,"Sorry about that experience with the customer support, we'll do better.",0,standard
this laptop is giving excellence tbh,So glad you loved this laptop!,1,drift
"The hotel room was underwhelming, overall.","Sorry about that experience with the hotel room, we'll do better.",0,standard
The gym membership was genuinely outstanding.,"That's wonderful, thanks for letting us know about the gym membership!",1,standard
"Honestly, the hotel room turned out impressive.",Love that! Thanks for the kind words about the hotel room.,1,standard
This show was genuinely subpar.,Sorry this show let you down — thanks for the feedback.,0,standard
"can't stop thinking about this game, so good!!",So glad you loved this game!,1,drift
"In my opinion, this laptop is reliable.",That's great to hear about this laptop!,1,standard
I found this bakery to be top-notch.,Thanks for sharing — happy this bakery worked out so well!,1,standard
this book mid af ngl,We apologize for the trouble with this book.,0,drift
the customer support 10/10 would recommend,That's great to hear about the customer support!,1,drift
wow this software update really said let me disappoint you,Sorry to hear this software update didn't work out.,0,drift
the flight is elite fr,So glad you loved the flight!,1,drift
"In my opinion, the movie is impressive.",So glad you loved the movie!,1,standard
"yeah the museum was amazing, said no one ever",Sorry the museum let you down — thanks for the feedback.,0,drift
this phone really said main character energy,"That's wonderful, thanks for letting us know about this phone!",1,drift
lowkey obsessed with the movie 😍,So glad you loved the movie!,1,drift
not me loving this laptop this much lol,Thanks for sharing — happy this laptop worked out so well!,1,drift
The coffee left me feeling it was great.,"That's wonderful, thanks for letting us know about the coffee!",1,standard
The flight left me feeling it was wonderful.,Thanks for sharing — happy the flight worked out so well!,1,standard
"great job the gym membership, truly inspiring levels of bad","That sounds frustrating, we'll look into the gym membership.",0,drift
This game left me feeling it was well-made.,So glad you loved this game!,1,standard
This app left me feeling it was awful.,Sorry this app let you down — thanks for the feedback.,0,standard
"In my opinion, this jacket is subpar.",Sorry to hear this jacket didn't work out.,0,standard
The concert left me feeling it was great.,"Awesome, sounds like the concert really impressed you!",1,standard
My experience with the delivery was outstanding.,"That's wonderful, thanks for letting us know about the delivery!",1,standard
"can't stop thinking about the podcast, so good!!",Love that! Thanks for the kind words about the podcast.,1,drift
"Honestly, the restaurant turned out outstanding.",Love that! Thanks for the kind words about the restaurant.,1,standard
This camera left me feeling it was terrible.,Sorry this camera let you down — thanks for the feedback.,0,standard
not gonna lie the customer support is kinda perfect,Love that! Thanks for the kind words about the customer support.,1,drift
My experience with the museum was boring.,Sorry to hear the museum didn't work out.,0,standard
wasn't expecting much but this game actually delivered,Thanks for sharing — happy this game worked out so well!,1,drift
